SKU	Product Area	Rule Name	Rule ID	Config Reference	Original Description	Cursor Generated Description	Code Reference	Current Feature ID	Current Feature Name	Action	New Feature Alignment	Updates to rule logic
Talent Intelligence Platform	Integrations	RAAS List Reports for candidates should be setup	candidate_raas_list_report	Workday → RAAS List Report for candidates	Workday extraction: Built-in functions extract_candidate_veteran_status() in Workday adapters handle veteran status extraction	"**Purpose:** Workday extraction: Built-in functions extract_candidate_veteran_status() in Workday adapters handle veteran status extraction

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Configure RAAS List Reports in Workday for the specified entity type."	www/integrations_console/config_health/config_health_rule.py	integrations	Integrations	Update	HR Systems Integrations	NA
Talent Intelligence Platform	Integrations	RAAS List Reports for positions should be setup	position_raas_list_report	Workday → RAAS List Report for positions	This must be setup to meet the sync lag SLA requirement for the entity_type: position	"**Purpose:** This must be setup to meet the sync lag SLA requirement for the entity_type: position

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Configure RAAS List Reports in Workday for the specified entity type."	www/integrations_console/config_health/config_health_rule.py	integrations	Integrations	Update	HR Systems Integrations	NA
Talent Intelligence Platform	Integrations	internal_job_posting_sites should be configured	internal_job_posting_sites	enterprise_config → internal_job_posting_sites (Workday/Taleo)	"Purpose: Defines which job board/posting site IDs are classified as internal (employee-only) job postings
Usage: Used alongside external_job_posting_sites to determine if a job posting is internal vs external
ATS systems: Used in Workday and Taleo (same systems as external_job_posting_sites)
Configuration path: enterprise_config → internal_job_posting_sites"	"**Purpose:** Purpose: Defines which job board/posting site IDs are classified as internal (employee-only) job postings
Usage: Used alongside external_job_posting_sites to determine if a job posting is internal vs external
ATS systems: Used in Workday and Taleo (same systems as external_job_posting_sites)
Configuration path: enterprise_config → internal_job_posting_sites

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Configure job posting site IDs in enterprise_config for internal/external classification."	www/integrations_console/config_health/config_health_rule.py	integrations	Integrations	Update	HR Systems Integrations	NA
Talent Intelligence Platform	Integrations	external_job_posting_sites should be configured	external_job_posting_sites	enterprise_config → external_job_posting_sites (Workday/Taleo/SF/Greenhouse)	"Purpose: Defines which job board/posting site IDs are classified as external (public) job postings
Usage: Used to determine if a job posting is external vs internal when processing job data
ATS systems: Used in Workday, Taleo, SuccessFactors, and Greenhouse
Default value: ['_external'] for SuccessFactors
Configuration path: enterprise_config → external_job_posting_sites"	"**Purpose:** Purpose: Defines which job board/posting site IDs are classified as external (public) job postings
Usage: Used to determine if a job posting is external vs internal when processing job data
ATS systems: Used in Workday, Taleo, SuccessFactors, and Greenhouse
Default value: ['_external'] for SuccessFactors
Configuration path: enterprise_config → external_job_posting_sites

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Configure job posting site IDs in enterprise_config for internal/external classification."	www/integrations_console/config_health/config_health_rule.py	integrations	Integrations	Update	HR Systems Integrations	NA
Talent Intelligence Platform	Integrations	add_application_sources referral source id value should be configured	add_application_sources_referral	integration_systems → add_application_sources → referral (iCIMS/Jobvite)	add_application_sources_referral maps applications with source_type: 'referral' to a specific value in ATS systems, ensuring referral applications are correctly tagged, while other ATS systems handle referrals differently. -  iCIMS and Jobvite	"**Purpose:** add_application_sources_referral maps applications with source_type: 'referral' to a specific value in ATS systems, ensuring referral applications are correctly tagged, while other ATS systems handle referrals differently. -  iCIMS and Jobvite

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Configure referral_regex in ats_config to classify referral applications by source_type."	www/data_audit/platform_health/data_health/data_health_evaluation_rules.py	integrations	Integrations	Update	HR Systems Integrations	NA
Talent Intelligence Platform	Integrations	add_application_sources employee source id value should be configured	add_application_sources_employee	integration_systems → add_application_sources → employee (iCIMS/Jobvite)	add_application_sources_employee maps source_type: 'employee' to a specific value in ATS systems, ensuring internal applications are correctly tagged, - iCIMS and Jobvite	"**Purpose:** add_application_sources_employee maps source_type: 'employee' to a specific value in ATS systems, ensuring internal applications are correctly tagged, - iCIMS and Jobvite

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Configure application source mappings in integration_systems for correct source tagging."	www/data_audit/platform_health/data_health/data_health_evaluation_rules.py	integrations	Integrations	Update	HR Systems Integrations	NA
Talent Intelligence Platform	Integrations	add_application_sources applied source id value should be configured	add_application_sources_applied	integration_systems → add_application_sources → applied (iCIMS/Jobvite)	add_application_sources_applied maps source_type: 'applied' to a specific value in ATS systems, ensuring external applications are correctly tagged, - iCIMS and Jobvite	"**Purpose:** add_application_sources_applied maps source_type: 'applied' to a specific value in ATS systems, ensuring external applications are correctly tagged, - iCIMS and Jobvite

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Configure application source mappings in integration_systems for correct source tagging."	www/data_audit/platform_health/data_health/data_health_evaluation_rules.py	integrations	Integrations	Update	HR Systems Integrations	NA
Talent Intelligence Platform	Integrations	internal_app_regex.source_type in ATS Config should have current worker	internal_app_regex_source_type	integration_systems → internal_app_regex → source_type	"This check internal_app_regex_source_type is a configuration parameter that automatically classifies job applications as internal by matching the application's source_type field against a regex pattern (e.g., ""internal"" or ""employee""), affecting analytics, reporting, and workflows, and is configured via integration_systems → [system-id] → internal_app_regex → source_type."	"**Purpose:** This check internal_app_regex_source_type is a configuration parameter that automatically classifies job applications as internal by matching the application's source_type field against a regex pattern (e.g., internal or employee), affecting analytics, reporting, and workflows, and is configured via integration_systems → [system-id] → internal_app_regex → source_type.

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Configure internal_app_regex in ats_config to classify internal applications by source_type."	www/data_audit/platform_health/config_health/ats_config_health_configurable_rules.py	integrations	Integrations	Update	HR Systems Integrations	NA
Talent Intelligence Platform	Integrations	career_site_source_id should be set in ats_config to send correct source during application writeback to SF	career_site_source_id	integration_systems → career_site_source_id (SuccessFactors)	This check career_site_source_id is a configuration parameter that tags applications from the company's career site or job board by setting the source ID in ATS systems ensuring accurate source tracking for applications submitted through PCS, typically configured via career_site_source_id in the ATS system. - SuccessFactors	"**Purpose:** This check career_site_source_id is a configuration parameter that tags applications from the company's career site or job board by setting the source ID in ATS systems ensuring accurate source tracking for applications submitted through PCS, typically configured via career_site_source_id in the ATS system. - SuccessFactors

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Set career_site_source_id in ATS config for SuccessFactors application writeback."	www/integrations_console/config_health/config_health_rule.py	integrations	Integrations	Update	HR Systems Integrations	NA
Talent Intelligence Platform	Integrations	list_terminated_employees should be enabled	list_terminated_employees	integration_systems → list_terminated_employees (SuccessFactors)	This check list_terminated_employees is a SuccessFactors-specific configuration flag that controls whether to include terminated/inactive employees when fetching employee data. - SuccessFactors	"**Purpose:** This check list_terminated_employees is a SuccessFactors-specific configuration flag that controls whether to include terminated/inactive employees when fetching employee data. - SuccessFactors

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Enable list_terminated_employees in SuccessFactors integration settings."	www/integrations_console/config_health/config_health_rule.py	integrations	Integrations	Update	HR Systems Integrations	NA
Talent Intelligence Platform	Integrations	stage_advance_using_odata should be enabled	stage_advance_using_odata	integration_systems → stage_advance_using_odata (SuccessFactors)	The stage_advance_using_odata flag modernizes your SuccessFactors integration by switching from legacy APIs to the more capable OData API for application stage management operations. - SuccessFactors	"**Purpose:** The stage_advance_using_odata flag modernizes your SuccessFactors integration by switching from legacy APIs to the more capable OData API for application stage management operations. - SuccessFactors

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Enable stage_advance_using_odata for SuccessFactors OData API integration."	www/integrations_console/config_health/config_health_rule.py	integrations	Integrations	Update	HR Systems Integrations	NA
Talent Intelligence Platform	Integrations	hide_skipped_statuses_in_application_trail should be enabled	hide_skipped_statuses_in_application_trail	integration_systems → hide_skipped_statuses_in_application_trail (SF)	The hide_skipped_statuses_in_application_trail rule cleans up the application history by filtering out phantom stages that SuccessFactors automatically creates but that applications never actually visit, providing a more accurate and user-friendly view of the application journey. - SuccessFactor	"**Purpose:** The hide_skipped_statuses_in_application_trail rule cleans up the application history by filtering out phantom stages that SuccessFactors automatically creates but that applications never actually visit, providing a more accurate and user-friendly view of the application journey. - SuccessFactor

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Enable hide_skipped_statuses_in_application_trail for cleaner SF application history."	www/integrations_console/config_health/config_health_rule.py	integrations	Integrations	Update	HR Systems Integrations	NA
Talent Intelligence Platform	Integrations	RAAS List Reports for questionnaires should be setup	questionnaire_raas_list_report	Workday → RAAS List Report for questionnaires	This should be configured to auto generate questionnaires along with dependencies, this is useful for (A) customers using smart_apply and want to fetch questions from workday automatically and/or (B) customer needs correct question text to be available in application section of candidate profile(TA)	"**Purpose:** This should be configured to auto generate questionnaires along with dependencies, this is useful for (A) customers using smart_apply and want to fetch questions from workday automatically and/or (B) customer needs correct question text to be available in application section of candidate profile(TA)

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Configure RAAS List Reports in Workday for the specified entity type."	www/integrations_console/config_health/config_health_rule.py	integrations	Integrations	Update	HR Systems Integrations	NA
Talent Intelligence Platform	Integrations	Internal to external candidate conversion rule	internal_to_external_candidate_profile_conversion_rule	SuccessFactors → internal to external conversion setting	This rule succeeds if internal to external candidate conversion is enabled in successfactors (SF). This is not a setting in Eightfold rather needs to be setup in SF. This rule needs manual exemption as there is no automated way to validate if the job is enabled.	"**Purpose:** This rule succeeds if internal to external candidate conversion is enabled in successfactors (SF). This is not a setting in Eightfold rather needs to be setup in SF. This rule needs manual exemption as there is no automated way to validate if the job is enabled.

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Enable internal to external candidate conversion in SuccessFactors. This requires SF admin configuration."	www/integrations_console/config_health/config_health_rule.py	integrations	Integrations	Update	HR Systems Integrations	NA
Talent Intelligence Platform	Platform	Reply to shouldn't be set to support@eightfold.ai by default.	reply_to_eightfold_support_email_validation	email_config → reply_to (not support@eightfold.ai)	This rule checks if the default reply to is set support@eightfold.ai. It should be modified to the customer's level 1 admin or support team. Only authorized team members can submit a support ticket to the Eightfold Support team. Consult the account CSM if unsure what email address to place here.	"**Purpose:** This rule checks if the default reply to is set support@eightfold.ai. It should be modified to the customer's level 1 admin or support team. Only authorized team members can submit a support ticket to the Eightfold Support team. Consult the account CSM if unsure what email address to place here.

**Impact:** Rule failure indicates data quality or configuration issues that may affect system functionality and reporting accuracy.

**To Fix:** Update reply_to email in email_config from support@eightfold.ai to customer support email."	www/integrations_console/config_health/config_health_rule.py	support_health_check	Support Health Check	Update	Admin Console	NA
